datetime,charging_mw,discharging_mw,net_output_mw
2024-08-23 06:00:00+00:00,-5600.053,1048.341,-4551.714
2024-08-23 07:00:00+00:00,-4813.561,638.325,-4175.236
2024-08-23 08:00:00+00:00,-4124.017,461.469,-3662.548
2024-08-23 09:00:00+00:00,-3913.496,165.64,-3747.858
2024-08-23 10:00:00+00:00,-1359.365,389.101,-970.264
2024-08-23 11:00:00+00:00,-1946.386,987.61,-958.776
2024-08-23 12:00:00+00:00,-2452.51,1311.551,-1140.958
2024-08-23 13:00:00+00:00,-8685.079,725.485,-7959.594
2024-08-23 14:00:00+00:00,-19769.042,1340.474,-18428.566
2024-08-23 15:00:00+00:00,-14951.021,2000.97,-12950.051
2024-08-23 16:00:00+00:00,-9982.771999999999,3059.37,-6923.403
2024-08-23 17:00:00+00:00,-3793.105,3520.439,-272.6650000000001
2024-08-23 18:00:00+00:00,-2752.067,3639.696,887.63
2024-08-23 19:00:00+00:00,-1560.974,7212.481,5651.505
2024-08-23 20:00:00+00:00,-1296.644,10094.553,8797.913
2024-08-23 21:00:00+00:00,-2430.92,6930.051,4499.134
2024-08-23 22:00:00+00:00,-3451.1530000000002,3476.155,25.0
2024-08-23 23:00:00+00:00,-6089.29,1301.047,-4788.243
2024-08-24 00:00:00+00:00,-2962.137,7748.727,4786.589
2024-08-24 01:00:00+00:00,-2032.843,10231.231,8198.387
2024-08-24 02:00:00+00:00,-1113.397,8093.4619999999995,6980.066
2024-08-24 03:00:00+00:00,-3538.723,1331.906,-2206.8140000000003
2024-08-24 04:00:00+00:00,-4668.49,1275.9759999999999,-3392.515
2024-08-24 05:00:00+00:00,-1848.526,1736.584,-111.94199999999998
2024-08-24 06:00:00+00:00,-2980.505,1671.101,-1309.405
2024-08-24 07:00:00+00:00,-2981.65,1561.758,-1419.891
2024-08-24 08:00:00+00:00,-4778.299,1397.854,-3380.444
2024-08-24 09:00:00+00:00,-3292.563,1648.551,-1644.012
2024-08-24 10:00:00+00:00,-1779.766,1727.756,-52.00900000000002
2024-08-24 11:00:00+00:00,-1271.038,2062.992,791.957
2024-08-24 12:00:00+00:00,-2286.828,995.4159999999999,-1291.412
2024-08-24 13:00:00+00:00,-11299.473,236.021,-11063.45
2024-08-24 14:00:00+00:00,-18705.533,784.771,-17920.764
2024-08-24 15:00:00+00:00,-10784.107,1216.094,-9568.016
2024-08-24 16:00:00+00:00,-4973.041,1452.1570000000002,-3520.884
2024-08-24 17:00:00+00:00,-2831.87,1430.523,-1401.347
2024-08-24 18:00:00+00:00,-3132.504,1384.034,-1748.47
2024-08-24 19:00:00+00:00,-2068.094,2513.749,445.654
2024-08-24 20:00:00+00:00,-1610.529,2157.649,547.12
2024-08-24 21:00:00+00:00,-1627.064,2132.648,505.585
2024-08-24 22:00:00+00:00,-2742.078,2326.871,-415.20599999999996
2024-08-24 23:00:00+00:00,-2823.807,2321.333,-502.4740000000001
2024-08-25 00:00:00+00:00,-1070.69,8714.477,7643.786
2024-08-25 01:00:00+00:00,-835.342,7717.818,6882.472
2024-08-25 02:00:00+00:00,-1173.854,7217.166,6043.315
2024-08-25 03:00:00+00:00,-3154.33,4318.935,1164.608
2024-08-25 04:00:00+00:00,-2211.527,2443.634,232.10699999999997
2024-08-25 05:00:00+00:00,-1839.025,1251.271,-587.755
2024-08-25 06:00:00+00:00,-2998.089,570.876,-2427.213
2024-08-25 07:00:00+00:00,-3277.235,274.229,-3003.008
2024-08-25 08:00:00+00:00,-2186.366,74.753,-2111.612
2024-08-25 09:00:00+00:00,-1996.665,289.313,-1707.352
2024-08-25 10:00:00+00:00,-1333.362,315.33,-1018.0310000000001
2024-08-25 11:00:00+00:00,-1582.713,560.857,-1021.854
2024-08-25 12:00:00+00:00,-1602.47,624.226,-978.2460000000001
2024-08-25 13:00:00+00:00,-10356.708,103.114,-10253.595
2024-08-25 14:00:00+00:00,-10707.519,407.68600000000004,-10299.835000000001
2024-08-25 15:00:00+00:00,-3479.004,803.112,-2675.893
2024-08-25 16:00:00+00:00,-1823.565,1203.552,-620.0140000000001
2024-08-25 17:00:00+00:00,-1508.423,1540.179,31.757000000000033
2024-08-25 18:00:00+00:00,-1989.288,2021.31,32.02200000000006
2024-08-25 19:00:00+00:00,-1636.67,812.06,-824.607
2024-08-25 20:00:00+00:00,-1888.164,887.537,-1000.626
2024-08-25 21:00:00+00:00,-1979.657,1296.525,-683.133
2024-08-25 22:00:00+00:00,-1830.706,1419.644,-411.06300000000005
2024-08-25 23:00:00+00:00,-1317.652,3397.217,2079.563
2024-08-26 00:00:00+00:00,-718.58,19229.285,18510.703
2024-08-26 01:00:00+00:00,-497.274,22188.952,21691.676
2024-08-26 02:00:00+00:00,-1740.161,6952.715,5212.556
2024-08-26 03:00:00+00:00,-1377.799,2540.941,1163.143
2024-08-26 04:00:00+00:00,-4099.232,1285.598,-2813.634
2024-08-26 05:00:00+00:00,-3622.954,896.881,-2726.073
2024-08-26 06:00:00+00:00,-4110.031,390.64,-3719.391
2024-08-26 07:00:00+00:00,-4662.394,414.325,-4248.072
2024-08-26 08:00:00+00:00,-5181.156,433.771,-4747.382
2024-08-26 09:00:00+00:00,-4324.696,275.621,-4049.078
2024-08-26 10:00:00+00:00,-1515.673,617.264,-898.409
2024-08-26 11:00:00+00:00,-898.279,2199.506,1301.23
2024-08-26 12:00:00+00:00,-3491.715,1338.727,-2152.989
2024-08-26 13:00:00+00:00,-7961.061,268.67900000000003,-7692.384
2024-08-26 14:00:00+00:00,-15238.006000000001,1175.65,-14062.356
2024-08-26 15:00:00+00:00,-9028.835000000001,678.65,-8350.184
2024-08-26 16:00:00+00:00,-5865.725,1210.481,-4655.2429999999995
2024-08-26 17:00:00+00:00,-4882.609,2260.542,-2622.0679999999998
2024-08-26 18:00:00+00:00,-4449.686,1424.566,-3025.118
2024-08-26 19:00:00+00:00,-2228.706,5334.503,3105.797
2024-08-26 20:00:00+00:00,-3058.2309999999998,2982.4230000000002,-75.80600000000001
2024-08-26 21:00:00+00:00,-3882.145,1192.636,-2689.506
2024-08-26 22:00:00+00:00,-2946.127,1444.213,-1501.915
2024-08-26 23:00:00+00:00,-1290.926,3543.0910000000003,2252.166
2024-08-27 00:00:00+00:00,-1255.346,11420.665,10165.317
2024-08-27 01:00:00+00:00,-893.957,16858.184,15964.225
2024-08-27 02:00:00+00:00,-1868.737,8930.837,7062.1
2024-08-27 03:00:00+00:00,-2752.284,3733.842,981.558
2024-08-27 04:00:00+00:00,-2062.417,2066.143,3.7260000000000275
2024-08-27 05:00:00+00:00,-3438.402,753.106,-2685.295
2024-08-27 06:00:00+00:00,-4667.329,329.61,-4337.721
2024-08-27 07:00:00+00:00,-3950.291,422.814,-3527.4790000000003
2024-08-27 08:00:00+00:00,-2999.681,1185.9569999999999,-1813.724
2024-08-27 09:00:00+00:00,-2082.163,2182.437,100.27300000000001
2024-08-27 10:00:00+00:00,-1721.348,1254.4070000000002,-466.94
2024-08-27 11:00:00+00:00,-3345.333,5716.2029999999995,2370.871
2024-08-27 12:00:00+00:00,-3875.635,3681.035,-194.59999999999997
2024-08-27 13:00:00+00:00,-10587.755000000001,979.399,-9608.353
2024-08-27 14:00:00+00:00,-17768.297,1702.444,-16065.855
2024-08-27 15:00:00+00:00,-10472.015,3566.276,-6905.74
2024-08-27 16:00:00+00:00,-8141.596,1880.725,-6260.871
2024-08-27 17:00:00+00:00,-5472.42,2113.069,-3359.349
2024-08-27 18:00:00+00:00,-4609.134,1126.482,-3482.651
2024-08-27 19:00:00+00:00,-3845.049,2622.38,-1222.6680000000001
2024-08-27 20:00:00+00:00,-3678.593,3043.9089999999997,-634.683
2024-08-27 21:00:00+00:00,-4296.242,4806.497,510.2539999999999
2024-08-27 22:00:00+00:00,-2641.933,4813.237,2171.3050000000003
2024-08-27 23:00:00+00:00,-4003.323,2119.834,-1883.492
2024-08-28 00:00:00+00:00,-1619.404,14210.738000000001,12591.335
2024-08-28 01:00:00+00:00,-1374.326,17577.457,16203.127
2024-08-28 02:00:00+00:00,-1832.03,6421.834,4589.803
2024-08-28 03:00:00+00:00,-4300.621,836.899,-3463.723
2024-08-28 04:00:00+00:00,-2002.455,2351.959,349.503
2024-08-28 05:00:00+00:00,-2887.013,1972.492,-914.5210000000001
2024-08-28 06:00:00+00:00,-3611.375,1495.251,-2116.122
2024-08-28 07:00:00+00:00,-5043.388,1211.159,-3832.228
2024-08-28 08:00:00+00:00,-5669.829,1047.6,-4622.228
2024-08-28 09:00:00+00:00,-2973.062,1222.72,-1750.342
2024-08-28 10:00:00+00:00,-1776.613,1625.4560000000001,-151.15800000000002
2024-08-28 11:00:00+00:00,-3080.0460000000003,2777.425,-302.62199999999996
2024-08-28 12:00:00+00:00,-3929.1349999999998,3299.061,-630.075
2024-08-28 13:00:00+00:00,-16565.823,1745.165,-14820.66
2024-08-28 14:00:00+00:00,-17539.797,1615.513,-15924.282
2024-08-28 15:00:00+00:00,-10573.595,2220.494,-8353.104
2024-08-28 16:00:00+00:00,-2680.177,1563.158,-1117.02
2024-08-28 17:00:00+00:00,-2094.644,2081.007,-13.638000000000005
2024-08-28 18:00:00+00:00,-3109.996,2681.982,-428.01500000000004
2024-08-28 19:00:00+00:00,-2716.757,2772.262,55.509000000000036
2024-08-28 20:00:00+00:00,-3187.718,3975.817,788.0980000000001
2024-08-28 21:00:00+00:00,-3915.7019999999998,1245.363,-2670.341
2024-08-28 22:00:00+00:00,-4495.658,1789.076,-2706.583
2024-08-28 23:00:00+00:00,-3934.987,1649.353,-2285.633
2024-08-29 00:00:00+00:00,-622.308,8888.062,8265.755000000001
2024-08-29 01:00:00+00:00,-667.544,10575.197,9907.652
2024-08-29 02:00:00+00:00,-1190.172,4043.397,2853.228
2024-08-29 03:00:00+00:00,-4770.334,3151.66,-1618.676
2024-08-29 04:00:00+00:00,-2721.224,3499.229,778.0070000000001
2024-08-29 05:00:00+00:00,-2764.1730000000002,550.229,-2213.9429999999998
2024-08-29 06:00:00+00:00,-2516.395,340.861,-2175.538
2024-08-29 07:00:00+00:00,-3465.727,56.923,-3408.803
2024-08-29 08:00:00+00:00,-3632.549,53.18,-3579.368
2024-08-29 09:00:00+00:00,-2373.966,185.589,-2188.374
2024-08-29 10:00:00+00:00,-1177.448,1567.115,389.668
2024-08-29 11:00:00+00:00,-592.55,4944.846,4352.297
2024-08-29 12:00:00+00:00,-4010.143,2694.175,-1315.967
2024-08-29 13:00:00+00:00,-9462.221,431.20000000000005,-9031.019
2024-08-29 14:00:00+00:00,-10059.211,1740.841,-8318.372
2024-08-29 15:00:00+00:00,-4163.66,3499.803,-663.858
2024-08-29 16:00:00+00:00,-5115.39,1744.133,-3371.257
2024-08-29 17:00:00+00:00,-3260.908,917.9530000000001,-2342.956
2024-08-29 18:00:00+00:00,-2566.062,2056.71,-509.35099999999994
2024-08-29 19:00:00+00:00,-1696.673,3784.289,2087.618
2024-08-29 20:00:00+00:00,-2159.048,4236.459,2077.41
2024-08-29 21:00:00+00:00,-3799.507,4992.239,1192.7320000000002
2024-08-29 22:00:00+00:00,-2413.408,5498.102,3084.693
2024-08-29 23:00:00+00:00,-1879.4,7242.09,5362.6900000000005
2024-08-30 00:00:00+00:00,-1357.0049999999999,18754.125,17397.116
2024-08-30 01:00:00+00:00,-1816.9279999999999,13573.218,11756.291
2024-08-30 02:00:00+00:00,-3092.084,5041.037,1948.953
2024-08-30 03:00:00+00:00,-3231.183,4883.049,1651.863
2024-08-30 04:00:00+00:00,-4704.144,3188.193,-1515.9479999999999
2024-08-30 05:00:00+00:00,-6245.091,2640.798,-3604.294
2024-08-30 06:00:00+00:00,-7051.006,1760.704,-5290.299
2024-08-30 07:00:00+00:00,-7371.66,1532.056,-5839.606
2024-08-30 08:00:00+00:00,-7476.742,1280.469,-6196.271000000001
2024-08-30 09:00:00+00:00,-3908.51,1397.887,-2510.624
2024-08-30 10:00:00+00:00,-2688.0370000000003,2641.238,-46.798000000000016
2024-08-30 11:00:00+00:00,-1870.438,3781.065,1910.6260000000002
2024-08-30 12:00:00+00:00,-2715.242,2301.3,-413.943
2024-08-30 13:00:00+00:00,-7336.585,1157.941,-6178.644
2024-08-30 14:00:00+00:00,-14079.885,1171.888,-12907.994
2024-08-30 15:00:00+00:00,-17355.125,1128.045,-16227.078
2024-08-30 16:00:00+00:00,-10482.532,2099.734,-8382.798
2024-08-30 17:00:00+00:00,-3480.021,2101.154,-1378.867
2024-08-30 18:00:00+00:00,-2249.42,1750.268,-499.154
2024-08-30 19:00:00+00:00,-2545.991,2277.248,-268.7420000000001
2024-08-30 20:00:00+00:00,-4143.668,3352.138,-791.5289999999998
2024-08-30 21:00:00+00:00,-2742.317,2317.288,-425.02599999999995
2024-08-30 22:00:00+00:00,-1945.944,3523.908,1577.964
2024-08-30 23:00:00+00:00,-2788.06,3157.947,369.885
2024-08-31 00:00:00+00:00,-707.176,15318.409,14611.234
2024-08-31 01:00:00+00:00,-607.427,21828.470999999998,21221.045000000002
2024-08-31 02:00:00+00:00,-1218.124,5487.36,4269.234
2024-08-31 03:00:00+00:00,-1144.888,3652.671,2507.782
2024-08-31 04:00:00+00:00,-2031.482,2697.318,665.8340000000001
2024-08-31 05:00:00+00:00,-2607.6710000000003,1630.436,-977.236
2024-08-31 06:00:00+00:00,-3218.407,2317.56,-900.8489999999999
2024-08-31 07:00:00+00:00,-5459.752,826.771,-4632.975
2024-08-31 08:00:00+00:00,-6356.713,811.956,-5544.757
2024-08-31 09:00:00+00:00,-3652.781,1136.65,-2516.129
2024-08-31 10:00:00+00:00,-4525.156,1975.174,-2549.985
2024-08-31 11:00:00+00:00,-4646.847,4187.725,-459.125
2024-08-31 12:00:00+00:00,-3501.017,2974.789,-526.229
2024-08-31 13:00:00+00:00,-7944.475,1097.584,-6846.891
2024-08-31 14:00:00+00:00,-17615.436,900.73,-16714.703
2024-08-31 15:00:00+00:00,-15698.057,597.616,-15100.439
2024-08-31 16:00:00+00:00,-7923.053,1618.5,-6304.554
2024-08-31 17:00:00+00:00,-3245.433,2239.046,-1006.3860000000001
2024-08-31 18:00:00+00:00,-2987.834,2531.8089999999997,-456.0239999999999
2024-08-31 19:00:00+00:00,-2918.963,2558.899,-360.065
2024-08-31 20:00:00+00:00,-1830.406,5247.824,3417.416
2024-08-31 21:00:00+00:00,-4152.983,1441.781,-2711.2
2024-08-31 22:00:00+00:00,-3049.687,3251.408,201.72200000000004
2024-08-31 23:00:00+00:00,-1605.001,7162.04,5557.04
2024-09-01 00:00:00+00:00,-1322.9569999999999,21981.919,20658.962
2024-09-01 01:00:00+00:00,-561.58,18424.157,17862.575
2024-09-01 02:00:00+00:00,-941.163,10939.434,9998.271
2024-09-01 03:00:00+00:00,-2079.446,4126.457,2047.013
2024-09-01 04:00:00+00:00,-2928.389,1533.163,-1395.229
2024-09-01 05:00:00+00:00,-2301.0679999999998,2364.399,63.33100000000002
2024-09-01 06:00:00+00:00,-4567.146,513.101,-4054.045
2024-09-01 07:00:00+00:00,-8415.925,443.379,-7972.5470000000005
2024-09-01 08:00:00+00:00,-8352.780999999999,417.099,-7935.683
2024-09-01 09:00:00+00:00,-5009.353,604.695,-4404.659
2024-09-01 10:00:00+00:00,-2277.618,1981.621,-295.99800000000005
2024-09-01 11:00:00+00:00,-2733.4880000000003,1177.156,-1556.331
2024-09-01 12:00:00+00:00,-3743.616,1826.474,-1917.1399999999999
2024-09-01 13:00:00+00:00,-6991.399,1445.363,-5546.037
2024-09-01 14:00:00+00:00,-13764.453,1046.344,-12718.11
2024-09-01 15:00:00+00:00,-15936.529,682.215,-15254.316
2024-09-01 16:00:00+00:00,-9805.163,344.761,-9460.403
2024-09-01 17:00:00+00:00,-4135.749,856.127,-3279.62
2024-09-01 18:00:00+00:00,-5255.273,931.485,-4323.787
2024-09-01 19:00:00+00:00,-2107.712,2064.1929999999998,-43.51899999999998
2024-09-01 20:00:00+00:00,-2631.247,2252.217,-379.03
2024-09-01 21:00:00+00:00,-1371.46,2812.319,1440.855
2024-09-01 22:00:00+00:00,-2257.339,3125.406,868.07
2024-09-01 23:00:00+00:00,-1284.728,6874.462,5589.732
2024-09-02 00:00:00+00:00,-456.801,13101.179,12644.382
2024-09-02 01:00:00+00:00,-1009.945,13297.368,12287.421
2024-09-02 02:00:00+00:00,-890.812,5582.685,4691.8730000000005
2024-09-02 03:00:00+00:00,-1013.954,3250.5440000000003,2236.59
2024-09-02 04:00:00+00:00,-1538.949,4530.018,2991.07
2024-09-02 05:00:00+00:00,-1974.218,3279.384,1305.163
2024-09-02 06:00:00+00:00,-3395.473,1904.456,-1491.018
2024-09-02 07:00:00+00:00,-3488.576,934.264,-2554.314
2024-09-02 08:00:00+00:00,-3249.92,670.169,-2579.7529999999997
2024-09-02 09:00:00+00:00,-4127.415,995.022,-3132.395
2024-09-02 10:00:00+00:00,-4985.021,800.701,-4184.32
2024-09-02 11:00:00+00:00,-4664.988,722.564,-3942.426
2024-09-02 12:00:00+00:00,-3534.276,1521.594,-2012.681
2024-09-02 13:00:00+00:00,-6090.478,1574.454,-4516.025
2024-09-02 14:00:00+00:00,-4531.127,1710.0140000000001,-2821.115
2024-09-02 15:00:00+00:00,-3768.2,1527.573,-2240.627
2024-09-02 16:00:00+00:00,-2336.563,842.3789999999999,-1494.1819999999998
2024-09-02 17:00:00+00:00,-4052.904,1293.396,-2759.506
2024-09-02 18:00:00+00:00,-7084.157999999999,1990.071,-5094.086
2024-09-02 19:00:00+00:00,-8601.493,2094.9519999999998,-6506.5419999999995
2024-09-02 20:00:00+00:00,-9302.682,636.083,-8666.599
2024-09-02 21:00:00+00:00,-2282.131,3072.043,789.912
2024-09-02 22:00:00+00:00,-3569.441,1761.98,-1807.4630000000002
2024-09-02 23:00:00+00:00,-1527.857,2478.829,950.974
2024-09-03 00:00:00+00:00,-606.973,5312.111,4705.138
2024-09-03 01:00:00+00:00,-685.811,8177.826,7492.015
2024-09-03 02:00:00+00:00,-944.273,2463.85,1519.577
2024-09-03 03:00:00+00:00,-1782.865,306.279,-1476.587
2024-09-03 04:00:00+00:00,-2709.62,420.136,-2289.482
2024-09-03 05:00:00+00:00,-3858.711,450.265,-3408.449
2024-09-03 06:00:00+00:00,-5294.788,341.524,-4953.264
2024-09-03 07:00:00+00:00,-3541.032,248.651,-3292.3799999999997
2024-09-03 08:00:00+00:00,-3243.866,258.026,-2985.8379999999997
2024-09-03 09:00:00+00:00,-2212.335,811.057,-1401.282
2024-09-03 10:00:00+00:00,-948.09,1552.967,604.877
2024-09-03 11:00:00+00:00,-976.3349999999999,1181.531,205.195
2024-09-03 12:00:00+00:00,-627.371,965.724,338.352
2024-09-03 13:00:00+00:00,-1654.125,1458.5430000000001,-195.58200000000002
2024-09-03 14:00:00+00:00,-4961.72,2237.627,-2724.091
2024-09-03 15:00:00+00:00,-1836.94,2383.259,546.317
2024-09-03 16:00:00+00:00,-2521.835,1415.434,-1106.3999999999999
2024-09-03 17:00:00+00:00,-3037.992,798.499,-2239.494
2024-09-03 18:00:00+00:00,-3605.276,1730.223,-1875.0529999999999
2024-09-03 19:00:00+00:00,-1494.107,2264.303,770.1959999999999
2024-09-03 20:00:00+00:00,-2030.345,2271.381,241.03900000000004
2024-09-03 21:00:00+00:00,-2756.413,1928.266,-828.143
2024-09-03 22:00:00+00:00,-2451.663,1864.678,-586.985
2024-09-03 23:00:00+00:00,-2645.62,1435.074,-1210.543
2024-09-04 00:00:00+00:00,-744.39,7879.571,7135.181
2024-09-04 01:00:00+00:00,-531.811,12059.921,11528.111
2024-09-04 02:00:00+00:00,-914.7139999999999,5102.628,4187.913
2024-09-04 03:00:00+00:00,-1730.0439999999999,3373.564,1643.52
2024-09-04 04:00:00+00:00,-2883.1,2173.64,-709.461
2024-09-04 05:00:00+00:00,-2431.993,1318.635,-1113.357
2024-09-04 06:00:00+00:00,-3321.298,1940.058,-1381.243
2024-09-04 07:00:00+00:00,-4474.085,1824.6689999999999,-2649.418
2024-09-04 08:00:00+00:00,-3531.2709999999997,1683.043,-1848.229
2024-09-04 09:00:00+00:00,-3889.764,1800.7089999999998,-2089.056
2024-09-04 10:00:00+00:00,-3791.1150000000002,1940.109,-1851.0049999999999
2024-09-04 11:00:00+00:00,-2106.6639999999998,2506.525,399.86
2024-09-04 12:00:00+00:00,-2091.8540000000003,1826.189,-265.665
2024-09-04 13:00:00+00:00,-2628.74,972.396,-1656.3400000000001
2024-09-04 14:00:00+00:00,-5135.726,594.25,-4541.476000000001
2024-09-04 15:00:00+00:00,-13594.229,1740.0610000000001,-11854.167
2024-09-04 16:00:00+00:00,-11778.573,1806.01,-9972.561
2024-09-04 17:00:00+00:00,-8613.354,1833.3049999999998,-6780.048
2024-09-04 18:00:00+00:00,-3303.085,1733.559,-1569.527
2024-09-04 19:00:00+00:00,-2646.139,2643.682,-2.461000000000027
2024-09-04 20:00:00+00:00,-3790.81,2084.874,-1705.935
2024-09-04 21:00:00+00:00,-1974.683,4968.223,2993.541
2024-09-04 22:00:00+00:00,-4225.492,2386.861,-1838.633
2024-09-04 23:00:00+00:00,-2745.088,2206.258,-538.8310000000001
2024-09-05 00:00:00+00:00,-465.749,13558.116,13092.366
2024-09-05 01:00:00+00:00,-648.633,17047.913,16399.279
2024-09-05 02:00:00+00:00,-1063.058,4884.23,3821.171
2024-09-05 03:00:00+00:00,-2187.225,1366.917,-820.308
2024-09-05 04:00:00+00:00,-3025.339,915.086,-2110.2529999999997
2024-09-05 05:00:00+00:00,-4994.572,1371.842,-3622.729
2024-09-05 06:00:00+00:00,-4025.608,694.009,-3331.599
2024-09-05 07:00:00+00:00,-4102.849,581.023,-3521.8289999999997
2024-09-05 08:00:00+00:00,-4203.094,740.928,-3462.167
2024-09-05 09:00:00+00:00,-3814.7799999999997,1812.304,-2002.4750000000001
2024-09-05 10:00:00+00:00,-2696.051,4247.961,1551.911
2024-09-05 11:00:00+00:00,-4463.917,5589.071,1125.153
2024-09-05 12:00:00+00:00,-2306.565,4177.927,1871.364
2024-09-05 13:00:00+00:00,-4464.588,2932.792,-1531.792
2024-09-05 14:00:00+00:00,-7764.484,795.942,-6968.546
2024-09-05 15:00:00+00:00,-10905.073,760.768,-10144.304
2024-09-05 16:00:00+00:00,-12788.114000000001,1379.74,-11408.373
2024-09-05 17:00:00+00:00,-9285.211,1151.242,-8133.968
2024-09-05 18:00:00+00:00,-3259.161,2152.66,-1106.502
2024-09-05 19:00:00+00:00,-4430.7390000000005,2103.888,-2326.852
2024-09-05 20:00:00+00:00,-3361.325,2248.516,-1112.8069999999998
2024-09-05 21:00:00+00:00,-3335.369,3518.957,183.58700000000022
2024-09-05 22:00:00+00:00,-2104.18,4491.321,2387.143
2024-09-05 23:00:00+00:00,-4262.361,3401.4339999999997,-860.9279999999999
2024-09-06 00:00:00+00:00,-699.106,15106.412,14407.305
2024-09-06 01:00:00+00:00,-1511.109,16794.184,15283.076000000001
2024-09-06 02:00:00+00:00,-2357.86,10865.181,8507.321
2024-09-06 03:00:00+00:00,-1042.712,6907.596,5864.883
2024-09-06 04:00:00+00:00,-1155.5140000000001,3018.7780000000002,1863.261
2024-09-06 05:00:00+00:00,-1717.631,1175.847,-541.7819999999999
2024-09-06 06:00:00+00:00,-1946.287,1681.886,-264.40200000000004
2024-09-06 07:00:00+00:00,-2951.691,678.505,-2273.187
2024-09-06 08:00:00+00:00,-3871.5190000000002,508.242,-3363.277
2024-09-06 09:00:00+00:00,-4145.593,377.81399999999996,-3767.781
2024-09-06 10:00:00+00:00,-2314.054,922.2579999999999,-1391.798
2024-09-06 11:00:00+00:00,-2577.698,1138.682,-1439.016
2024-09-06 12:00:00+00:00,-3802.111,1724.3229999999999,-2077.7889999999998
2024-09-06 13:00:00+00:00,-6813.0689999999995,1746.087,-5066.982
2024-09-06 14:00:00+00:00,-14729.548999999999,1105.357,-13624.194
2024-09-06 15:00:00+00:00,-11759.591,632.41,-11127.179
2024-09-06 16:00:00+00:00,-10332.494,1026.626,-9305.868
2024-09-06 17:00:00+00:00,-7209.401,1008.014,-6201.387
2024-09-06 18:00:00+00:00,-2491.184,1247.303,-1243.8809999999999
2024-09-06 19:00:00+00:00,-3922.331,2053.62,-1868.712
2024-09-06 20:00:00+00:00,-3992.137,2850.868,-1141.271
2024-09-06 21:00:00+00:00,-2139.429,2451.899,312.4720000000001
2024-09-06 22:00:00+00:00,-3940.23,3089.31,-850.922
2024-09-06 23:00:00+00:00,-1273.134,6312.7429999999995,5039.607
2024-09-07 00:00:00+00:00,-862.081,19481.465,18619.383
2024-09-07 01:00:00+00:00,-571.318,13116.288,12544.969000000001
2024-09-07 02:00:00+00:00,-1744.05,7515.614,5771.562
2024-09-07 03:00:00+00:00,-1060.056,4901.227,3841.172
2024-09-07 04:00:00+00:00,-2298.575,2222.54,-76.035
2024-09-07 05:00:00+00:00,-2033.095,2009.94,-23.15300000000001
2024-09-07 06:00:00+00:00,-1896.859,1914.711,17.85199999999999
2024-09-07 07:00:00+00:00,-2160.4,1059.9560000000001,-1100.443
2024-09-07 08:00:00+00:00,-3532.2799999999997,1299.452,-2232.829
2024-09-07 09:00:00+00:00,-4925.497,456.824,-4468.673
2024-09-07 10:00:00+00:00,-4726.245,709.671,-4016.576
2024-09-07 11:00:00+00:00,-2326.058,1465.281,-860.779
2024-09-07 12:00:00+00:00,-1936.62,1806.1380000000001,-130.48199999999997
2024-09-07 13:00:00+00:00,-13045.889,847.454,-12198.435000000001
2024-09-07 14:00:00+00:00,-21756.496,730.167,-21026.329
2024-09-07 15:00:00+00:00,-12970.741,1114.238,-11856.502
2024-09-07 16:00:00+00:00,-4437.238,947.876,-3489.364
2024-09-07 17:00:00+00:00,-2881.257,1179.202,-1702.057
2024-09-07 18:00:00+00:00,-1448.845,1011.164,-437.681
2024-09-07 19:00:00+00:00,-1990.4959999999999,1173.8600000000001,-816.638
2024-09-07 20:00:00+00:00,-1628.013,1817.087,189.07200000000003
2024-09-07 21:00:00+00:00,-2019.424,2462.916,443.49299999999994
2024-09-07 22:00:00+00:00,-2516.955,1432.673,-1084.279
2024-09-07 23:00:00+00:00,-937.7349999999999,9555.244,8617.509
2024-09-08 00:00:00+00:00,-689.145,24874.824,24185.681
2024-09-08 01:00:00+00:00,-1343.992,13341.269,11997.275
2024-09-08 02:00:00+00:00,-3438.744,5825.095,2386.353
2024-09-08 03:00:00+00:00,-6624.773,4126.299,-2498.474
2024-09-08 04:00:00+00:00,-5157.503,1397.837,-3759.6639999999998
2024-09-08 05:00:00+00:00,-3403.2799999999997,1206.471,-2196.808
2024-09-08 06:00:00+00:00,-2853.575,1882.361,-971.211
2024-09-08 07:00:00+00:00,-2046.263,719.965,-1326.296
2024-09-08 08:00:00+00:00,-3555.873,923.5169999999999,-2632.354
2024-09-08 09:00:00+00:00,-1511.011,852.164,-658.846
2024-09-08 10:00:00+00:00,-1399.906,883.1089999999999,-516.799
2024-09-08 11:00:00+00:00,-1126.686,1826.413,699.7239999999999
2024-09-08 12:00:00+00:00,-2247.176,3122.87,875.695
2024-09-08 13:00:00+00:00,-11962.972,2132.123,-9830.851
2024-09-08 14:00:00+00:00,-25621.929,593.6750000000001,-25028.252
2024-09-08 15:00:00+00:00,-15814.775,478.219,-15336.555
2024-09-08 16:00:00+00:00,-2521.425,484.54,-2036.882
2024-09-08 17:00:00+00:00,-1939.701,850.5540000000001,-1089.144
2024-09-08 18:00:00+00:00,-1025.167,1023.5880000000001,-1.5790000000000077
2024-09-08 19:00:00+00:00,-1094.283,913.546,-180.74
2024-09-08 20:00:00+00:00,-1514.127,1433.735,-80.392
2024-09-08 21:00:00+00:00,-1815.066,1378.021,-437.046
2024-09-08 22:00:00+00:00,-2365.159,907.4789999999999,-1457.681
